74.125.44.145 - - [11/Mar/2015:00:07:32 +0100] "GET /feed HTTP/1.1" 304 0 "" "FeedBurner/1.0 (http://www.FeedBurner.com)"
162-229-232-87.lightspeed.miamfl.sbcglobal.net - - [11/Mar/2015:05:26:24 +0100] "GET /wp-includes/js/comment-reply.min.js?ver=4.1.1 HTTP/1.1" 200 757 "http://elasticsearchserverbook.com/elasticsearch-0-90-1-updates-in-bulk-api/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36"
162-229-232-87.lightspeed.miamfl.sbcglobal.net - - [11/Mar/2015:05:26:24 +0100] "GET /wp-content/uploads/2015/02/top1.png HTTP/1.1" 200 69351 "http://elasticsearchserverbook.com/elasticsearch-0-90-1-updates-in-bulk-api/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36"
162-229-232-87.lightspeed.miamfl.sbcglobal.net - - [11/Mar/2015:05:26:24 +0100] "GET /wp-content/plugins/send-to-kindle/media/black-15.png HTTP/1.1" 200 406 "http://elasticsearchserverbook.com/elasticsearch-0-90-1-updates-in-bulk-api/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36"
162-229-232-87.lightspeed.miamfl.sbcglobal.net - - [11/Mar/2015:05:26:24 +0100] "GET /wp-content/uploads/2013/05/bulk.jpg HTTP/1.1" 200 4826 "http://elasticsearchserverbook.com/elasticsearch-0-90-1-updates-in-bulk-api/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36"
162-229-232-87.lightspeed.miamfl.sbcglobal.net - - [11/Mar/2015:05:26:26 +0100] "GET /favicon.ico HTTP/1.1" 200 894 "" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36"
74.125.44.148 - - [11/Mar/2015:05:29:13 +0100] "GET /feed HTTP/1.1" 304 0 "" "FeedBurner/1.0 (http://www.FeedBurner.com)"
d10407.dc.unit-is.com - - [11/Mar/2015:05:31:27 +0100] "GET /mastering-elasticsearch-search-analytics/ HTTP/1.1" 200 27125 "" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1) ; .NET CLR 1.0.3705)"
078088048133.bialystok.vectranet.pl - - [11/Mar/2015:05:33:04 +0100] "POST /Microsoft-Server-ActiveSync?User=agnieszka@kuciowie.pl&DeviceId=ApplDMVLVEBJFK10&DeviceType=iPad&Cmd=Ping HTTP/1.1" 200 0 "" "Apple-iPad4C1/1204.508"
188.143.233.7 - - [11/Mar/2015:05:33:29 +0100] "GET /?gf_page=upload HTTP/1.1" 200 35233 "" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0; Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1); .NET CLR 3.5.30729)"
193.201.224.72 - - [11/Mar/2015:05:33:46 +0100] "GET /mastering-elasticsearch-search-analytics/ HTTP/1.1" 200 27130 "" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)"
208.115.113.91 - - [11/Mar/2015:05:36:23 +0100] "GET /archi/projekty-uslugowe/usluga.html HTTP/1.1" 200 10309 "" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
refresher10.feedbin.com - - [11/Mar/2015:05:42:23 +0100] "GET /comments/feed/ HTTP/1.1" 200 12607 "" "Feedbin - 1 subscribers"
180.76.4.135 - - [11/Mar/2015:05:43:20 +0100] "GET / HTTP/1.1" 200 35218 "" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
msnbot-157-55-39-221.search.msn.com - - [11/Mar/2015:05:44:09 +0100] "GET /robots.txt HTTP/1.1" 404 181 "" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
msnbot-157-55-39-221.search.msn.com - - [11/Mar/2015:05:44:19 +0100] "GET / HTTP/1.1" 200 0 "" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
crawl-66-249-75-176.googlebot.com - - [11/Mar/2015:05:46:29 +0100] "GET /elasticsearch-0-90-1-updates-in-bulk-api/ HTTP/1.1" 200 22088 "" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
msnbot-157-55-39-210.search.msn.com - - [11/Mar/2015:05:47:21 +0100] "GET /archi/robots.txt HTTP/1.1" 404 195 "" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
crawl-66-249-75-176.googlebot.com - - [11/Mar/2015:05:49:50 +0100] "GET /wp-content/plugins/prettify-gc-syntax-highlighter/launch.js?ver=4.1.1 HTTP/1.1" 200 1573 "http://elasticsearchserverbook.com/wp-login.php?redirect_to=http%3A%2F%2Felasticsearchserverbook.com%2Felasticsearch-0-90-similarities%2F" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
msnbot-207-46-13-90.search.msn.com - - [11/Mar/2015:05:51:07 +0100] "GET /archi/uploads/images/letniki/1_small.jpg HTTP/1.1" 200 21541 "" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
msnbot-157-55-39-210.search.msn.com - - [11/Mar/2015:05:52:38 +0100] "GET /archi/uploads/images/bialystok4/3el_small.jpg HTTP/1.1" 200 9922 "" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
192.151.146.218 - - [11/Mar/2015:05:58:27 +0100] "GET /elasticsearch-0-90-stored-fields-and-term-vectors-compression/ HTTP/1.1" 200 15068 "http://elasticsearchserverbook.com/elasticsearch-0-90-stored-fields-and-term-vectors-compression/" "Opera/9.80 (Windows NT 6.1; WOW64) Presto/2.12.388 Version/12.17"
msnbot-157-55-39-210.search.msn.com - - [11/Mar/2015:06:01:56 +0100] "GET /archi/uploads/images/bialystok2/1_small.jpg HTTP/1.1" 200 24884 "" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
msnbot-207-46-13-90.search.msn.com - - [11/Mar/2015:06:02:39 +0100] "GET /archi/robots.txt HTTP/1.1" 404 195 "" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
078088048133.bialystok.vectranet.pl - - [11/Mar/2015:06:02:49 +0100] "POST /Microsoft-Server-ActiveSync?User=agnieszka@kuciowie.pl&DeviceId=ApplDMVLVEBJFK10&DeviceType=iPad&Cmd=Ping HTTP/1.1" 200 0 "" "Apple-iPad4C1/1204.508"
msnbot-207-46-13-90.search.msn.com - - [11/Mar/2015:06:02:52 +0100] "GET /archi/uploads/images/bialystok2/1el_small.jpg HTTP/1.1" 200 11741 "" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
210.121.169.111 - - [11/Mar/2015:06:04:08 +0100] "GET /elasticsearch-1-5-benchmarking-your-queries/ HTTP/1.1" 200 15903 "https://www.google.co.kr/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36"
210.121.169.111 - - [11/Mar/2015:06:04:08 +0100] "GET /wp-content/themes/chunk/style.css?ver=4.1.1 HTTP/1.1" 200 16303 "http://elasticsearchserverbook.com/elasticsearch-1-5-benchmarking-your-queries/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36"
210.121.169.111 - - [11/Mar/2015:06:04:08 +0100] "GET /wp-content/plugins/send-to-kindle/media/kindle.css?ver=4.1.1 HTTP/1.1" 200 2167 "http://elasticsearchserverbook.com/elasticsearch-1-5-benchmarking-your-queries/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36"
210.121.169.111 - - [11/Mar/2015:06:04:08 +0100] "GET /wp-content/plugins/cookie-warning/cookiewarning.css?ver=4.1.1 HTTP/1.1" 200 1089 "http://elasticsearchserverbook.com/elasticsearch-1-5-benchmarking-your-queries/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36"
210.121.169.111 - - [11/Mar/2015:06:04:08 +0100] "GET /wp-content/plugins/prettify-gc-syntax-highlighter/prettify.css?ver=4.1.1 HTTP/1.1" 200 1278 "http://elasticsearchserverbook.com/elasticsearch-1-5-benchmarking-your-queries/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36"
210.121.169.111 - - [11/Mar/2015:06:04:08 +0100] "GET /wp-includes/js/jquery/jquery.js?ver=1.11.1 HTTP/1.1" 200 95807 "http://elasticsearchserverbook.com/elasticsearch-1-5-benchmarking-your-queries/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36"
210.121.169.111 - - [11/Mar/2015:06:04:08 +0100] "GET /wp-content/plugins/wp-table-reloaded/css/plugin.css?ver=1.9.4 HTTP/1.1" 200 980 "http://elasticsearchserverbook.com/elasticsearch-1-5-benchmarking-your-queries/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36"
210.121.169.111 - - [11/Mar/2015:06:04:08 +0100] "GET /wp-content/plugins/wp-table-reloaded/css/datatables.css?ver=1.9.4 HTTP/1.1" 200 2329 "http://elasticsearchserverbook.com/elasticsearch-1-5-benchmarking-your-queries/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36"
210.121.169.111 - - [11/Mar/2015:06:04:08 +0100] "GET /wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1 HTTP/1.1" 200 7200 "http://elasticsearchserverbook.com/elasticsearch-1-5-benchmarking-your-queries/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36"
210.121.169.111 - - [11/Mar/2015:06:04:08 +0100] "GET /wp-content/plugins/cookie-warning/cookiewarning.js?ver=4.1.1 HTTP/1.1" 200 4615 "http://elasticsearchserverbook.com/elasticsearch-1-5-benchmarking-your-queries/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36"
210.121.169.111 - - [11/Mar/2015:06:04:08 +0100] "GET /wp-content/plugins/prettify-gc-syntax-highlighter/prettify.js?ver=4.1.1 HTTP/1.1" 200 41272 "http://elasticsearchserverbook.com/elasticsearch-1-5-benchmarking-your-queries/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36"
210.121.169.111 - - [11/Mar/2015:06:04:08 +0100] "GET /wp-content/plugins/prettify-gc-syntax-highlighter/launch.js?ver=4.1.1 HTTP/1.1" 200 1573 "http://elasticsearchserverbook.com/elasticsearch-1-5-benchmarking-your-queries/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36"
210.121.169.111 - - [11/Mar/2015:06:04:08 +0100] "GET /wp-includes/js/comment-reply.min.js?ver=4.1.1 HTTP/1.1" 200 757 "http://elasticsearchserverbook.com/elasticsearch-1-5-benchmarking-your-queries/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36"
210.121.169.111 - - [11/Mar/2015:06:04:08 +0100] "GET /wp-content/uploads/2015/02/top1.png HTTP/1.1" 200 69351 "http://elasticsearchserverbook.com/elasticsearch-1-5-benchmarking-your-queries/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36"
210.121.169.111 - - [11/Mar/2015:06:04:09 +0100] "GET /wp-content/plugins/send-to-kindle/media/black-15.png HTTP/1.1" 200 406 "http://elasticsearchserverbook.com/elasticsearch-1-5-benchmarking-your-queries/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36"
210.121.169.111 - - [11/Mar/2015:06:04:09 +0100] "GET /wp-content/uploads/2014/10/speed.jpg HTTP/1.1" 200 6875 "http://elasticsearchserverbook.com/elasticsearch-1-5-benchmarking-your-queries/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36"
210.121.169.111 - - [11/Mar/2015:06:04:10 +0100] "GET /favicon.ico HTTP/1.1" 200 894 "" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36"
210.121.169.111 - - [11/Mar/2015:06:04:16 +0100] "GET /wp-admin/admin-ajax.php?action=php_clear_cookies&cookie=jsCookiewarning29Check HTTP/1.1" 200 16 "http://elasticsearchserverbook.com/elasticsearch-1-5-benchmarking-your-queries/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36"
78-6-84-186-static.albacom.net - - [11/Mar/2015:06:05:18 +0100] "POST /wp-login.php HTTP/1.1" 200 3680 "http://elasticsearchserverbook.com/wp-login.php" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/31.0.1650.63 Safari/537.36"
93-54-88-32.ip128.fastwebnet.it - - [11/Mar/2015:06:05:18 +0100] "POST /wp-login.php HTTP/1.1" 200 3680 "http://elasticsearchserverbook.com/wp-login.php" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:22.0) Gecko/20100101 Firefox/22.0"
78-6-124-118-static.albacom.net - - [11/Mar/2015:06:05:20 +0100] "POST /wp-login.php HTTP/1.1" 200 3680 "http://elasticsearchserverbook.com/wp-login.php" "Mozilla/5.0 (Windows NT 6.1; rv:31.0) Gecko/20100101 Firefox/31.0"
78-4-168-82-static.albacom.net - - [11/Mar/2015:06:05:22 +0100] "POST /wp-login.php HTTP/1.1" 200 3680 "http://elasticsearchserverbook.com/wp-login.php" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/29.0.1547.76 Safari/537.36"
93-61-51-139.ip145.fastwebnet.it - - [11/Mar/2015:06:05:24 +0100] "POST /wp-login.php HTTP/1.1" 200 3680 "http://elasticsearchserverbook.com/wp-login.php" "Mozilla/5.0 (Windows NT 6.1; rv:10.0) Gecko/20100101 Firefox/10.0"
74.125.44.18 - - [11/Mar/2015:06:06:10 +0100] "GET /feed HTTP/1.1" 304 0 "" "FeedBurner/1.0 (http://www.FeedBurner.com)"
210.121.169.112 - - [11/Mar/2015:06:06:39 +0100] "GET /elasticsearch-1-5-benchmarking-your-queries/ HTTP/1.1" 200 15817 "" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; APCPMS=^N20120525014652172988FC6FBDE0FDB7DE3F_1662^; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)"
210.121.169.112 - - [11/Mar/2015:06:06:39 +0100] "GET /wp-content/plugins/prettify-gc-syntax-highlighter/prettify.css?ver=4.1.1 HTTP/1.1" 200 1278 "http://elasticsearchserverbook.com/elasticsearch-1-5-benchmarking-your-queries/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; APCPMS=^N20120525014652172988FC6FBDE0FDB7DE3F_1662^; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)"
210.121.169.112 - - [11/Mar/2015:06:06:40 +0100] "GET /wp-content/themes/chunk/style.css?ver=4.1.1 HTTP/1.1" 200 16303 "http://elasticsearchserverbook.com/elasticsearch-1-5-benchmarking-your-queries/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; APCPMS=^N20120525014652172988FC6FBDE0FDB7DE3F_1662^; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)"
210.121.169.112 - - [11/Mar/2015:06:06:40 +0100] "GET /wp-content/plugins/cookie-warning/cookiewarning.css?ver=4.1.1 HTTP/1.1" 200 1089 "http://elasticsearchserverbook.com/elasticsearch-1-5-benchmarking-your-queries/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; APCPMS=^N20120525014652172988FC6FBDE0FDB7DE3F_1662^; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)"
210.121.169.112 - - [11/Mar/2015:06:06:41 +0100] "GET /wp-includes/js/jquery/jquery.js?ver=1.11.1 HTTP/1.1" 200 95807 "http://elasticsearchserverbook.com/elasticsearch-1-5-benchmarking-your-queries/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; APCPMS=^N20120525014652172988FC6FBDE0FDB7DE3F_1662^; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)"
210.121.169.112 - - [11/Mar/2015:06:06:41 +0100] "GET /wp-content/plugins/send-to-kindle/media/kindle.css?ver=4.1.1 HTTP/1.1" 200 2167 "http://elasticsearchserverbook.com/elasticsearch-1-5-benchmarking-your-queries/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; APCPMS=^N20120525014652172988FC6FBDE0FDB7DE3F_1662^; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)"
210.121.169.112 - - [11/Mar/2015:06:06:41 +0100] "GET /wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1 HTTP/1.1" 200 7200 "http://elasticsearchserverbook.com/elasticsearch-1-5-benchmarking-your-queries/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; APCPMS=^N20120525014652172988FC6FBDE0FDB7DE3F_1662^; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)"
210.121.169.112 - - [11/Mar/2015:06:06:42 +0100] "GET /wp-content/plugins/cookie-warning/cookiewarning.js?ver=4.1.1 HTTP/1.1" 200 4615 "http://elasticsearchserverbook.com/elasticsearch-1-5-benchmarking-your-queries/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; APCPMS=^N20120525014652172988FC6FBDE0FDB7DE3F_1662^; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)"
210.121.169.112 - - [11/Mar/2015:06:06:43 +0100] "GET /wp-content/plugins/prettify-gc-syntax-highlighter/prettify.js?ver=4.1.1 HTTP/1.1" 200 41272 "http://elasticsearchserverbook.com/elasticsearch-1-5-benchmarking-your-queries/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; APCPMS=^N20120525014652172988FC6FBDE0FDB7DE3F_1662^; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)"
210.121.169.112 - - [11/Mar/2015:06:06:43 +0100] "GET /wp-content/plugins/prettify-gc-syntax-highlighter/launch.js?ver=4.1.1 HTTP/1.1" 200 1573 "http://elasticsearchserverbook.com/elasticsearch-1-5-benchmarking-your-queries/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; APCPMS=^N20120525014652172988FC6FBDE0FDB7DE3F_1662^; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)"
210.121.169.112 - - [11/Mar/2015:06:06:43 +0100] "GET /wp-includes/js/comment-reply.min.js?ver=4.1.1 HTTP/1.1" 200 757 "http://elasticsearchserverbook.com/elasticsearch-1-5-benchmarking-your-queries/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; APCPMS=^N20120525014652172988FC6FBDE0FDB7DE3F_1662^; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)"
210.121.169.112 - - [11/Mar/2015:06:06:52 +0100] "GET /wp-content/uploads/2015/02/top1.png HTTP/1.1" 200 69351 "http://elasticsearchserverbook.com/elasticsearch-1-5-benchmarking-your-queries/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; APCPMS=^N20120525014652172988FC6FBDE0FDB7DE3F_1662^; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)"
210.121.169.112 - - [11/Mar/2015:06:06:52 +0100] "GET /wp-content/plugins/send-to-kindle/media/black-15.png HTTP/1.1" 200 406 "http://elasticsearchserverbook.com/elasticsearch-1-5-benchmarking-your-queries/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; APCPMS=^N20120525014652172988FC6FBDE0FDB7DE3F_1662^; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)"
210.121.169.112 - - [11/Mar/2015:06:06:53 +0100] "GET /wp-content/uploads/2014/10/speed.jpg HTTP/1.1" 200 6875 "http://elasticsearchserverbook.com/elasticsearch-1-5-benchmarking-your-queries/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; APCPMS=^N20120525014652172988FC6FBDE0FDB7DE3F_1662^; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)"
210.121.169.112 - - [11/Mar/2015:06:06:57 +0100] "GET /wp-content/plugins/wp-table-reloaded/css/plugin.css?ver=1.9.4 HTTP/1.1" 200 980 "http://elasticsearchserverbook.com/elasticsearch-1-5-benchmarking-your-queries/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; APCPMS=^N20120525014652172988FC6FBDE0FDB7DE3F_1662^; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)"
210.121.169.112 - - [11/Mar/2015:06:06:58 +0100] "GET /wp-content/plugins/wp-table-reloaded/css/datatables.css?ver=1.9.4 HTTP/1.1" 200 2329 "http://elasticsearchserverbook.com/elasticsearch-1-5-benchmarking-your-queries/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; APCPMS=^N20120525014652172988FC6FBDE0FDB7DE3F_1662^; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)"
210.121.169.112 - - [11/Mar/2015:06:07:23 +0100] "GET /favicon.ico HTTP/1.1" 200 894 "" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; APCPMS=^N20120525014652172988FC6FBDE0FDB7DE3F_1662^; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)"
refresher2.feedbin.com - - [11/Mar/2015:06:13:00 +0100] "GET /comments/feed/ HTTP/1.1" 200 12607 "" "Feedbin - 1 subscribers"
msnbot-157-55-39-127.search.msn.com - - [11/Mar/2015:06:17:23 +0100] "GET /archi/uploads/images/zaczerlany/3el_small.jpg HTTP/1.1" 200 13681 "" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
msnbot-157-55-39-136.search.msn.com - - [11/Mar/2015:06:17:54 +0100] "GET /archi/robots.txt HTTP/1.1" 404 195 "" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
msnbot-157-55-39-127.search.msn.com - - [11/Mar/2015:06:19:05 +0100] "GET /archi/uploads/images/zlotoria3/2_small.jpg HTTP/1.1" 200 25235 "" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
baiduspider-123-125-71-23.crawl.baidu.com - - [11/Mar/2015:06:22:28 +0100] "GET / HTTP/1.1" 200 0 "" "Mozilla/5.0 (Windows NT 5.1; rv:6.0.2) Gecko/20100101 Firefox/6.0.2"
baiduspider-220-181-108-154.crawl.baidu.com - - [11/Mar/2015:06:23:20 +0100] "GET / HTTP/1.1" 200 0 "" "Mozilla/5.0 (Windows NT 5.1; rv:6.0.2) Gecko/20100101 Firefox/6.0.2"
msnbot-157-55-39-210.search.msn.com - - [11/Mar/2015:06:23:39 +0100] "GET /archi/uploads/images/jaworowka/1_medium.jpg HTTP/1.1" 200 34818 "" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
msnbot-157-55-39-126.search.msn.com - - [11/Mar/2015:06:30:38 +0100] "GET /archi/robots.txt HTTP/1.1" 404 195 "" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
078088048133.bialystok.vectranet.pl - - [11/Mar/2015:06:30:54 +0100] "POST /Microsoft-Server-ActiveSync?User=agnieszka@kuciowie.pl&DeviceId=ApplDMVLVEBJFK10&DeviceType=iPad&Cmd=Ping HTTP/1.1" 200 0 "" "Apple-iPad4C1/1204.508"
msnbot-157-55-39-127.search.msn.com - - [11/Mar/2015:06:31:33 +0100] "GET /archi/uploads/images/chraboly/2el_small.jpg HTTP/1.1" 200 8989 "" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
node0.rq.st - - [11/Mar/2015:06:36:21 +0100] "GET /comments/feed/ HTTP/1.1" 304 0 "" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36"
baiduspider-180-76-5-168.crawl.baidu.com - - [11/Mar/2015:06:37:18 +0100] "GET /reroute-api-explained/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+ElasticsearchServerBookBlog+(ElasticSearch+Server+Book+Blog) HTTP/1.1" 200 24461 "" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
msnbot-157-55-39-127.search.msn.com - - [11/Mar/2015:06:39:26 +0100] "GET /archi/uploads/images/jaworowka/1el_small.jpg HTTP/1.1" 200 15650 "" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
msnbot-157-55-39-127.search.msn.com - - [11/Mar/2015:06:41:08 +0100] "GET /archi/robots.txt HTTP/1.1" 404 195 "" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
